Rk,Tkl-Tack,TklW-Tack,Def3rd-Tack,Mid3rd-Tack,Att3rd-Tack,Tkl-Chal,Att-Chal,Tkl%-Chal,Lost-Chal,Blocks-Bloc,Sh-Tack-Bloc,Pass-Tack-Bloc,Int,Tkl+Int,Clr,Err
1183,10,6,5,5,0,7,12,58.3,5,6,0,6,6,16,8,0
1184,73,42,37,29,7,28,62,45.2,34,50,21,29,46,119,42,0
1185,30,20,6,17,7,17,42,40.5,25,23,0,23,12,42,10,0
1186,13,9,11,1,1,5,6,83.3,1,23,18,5,10,23,42,1
1187,41,25,10,17,14,13,28,46.4,15,25,4,21,17,58,39,2
1188,35,18,26,9,0,11,26,42.3,15,25,17,8,26,61,95,1
1189,15,9,5,3,7,6,22,27.3,16,26,2,24,8,23,6,0
1190,14,8,5,6,3,4,8,50,4,6,2,4,4,18,16,1
1191,54,38,25,13,16,27,47,57.4,20,24,2,22,15,69,25,0
1192,6,5,4,2,0,4,6,66.7,2,5,5,0,4,10,4,0
1193,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1194,1,0,0,0,1,0,3,0,3,0,0,0,0,1,0,0
1195,6,4,4,2,0,4,8,50,4,1,1,0,3,9,9,0
1196,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0
1197,3,1,1,2,0,0,2,0,2,3,0,3,4,7,5,0
1198,33,17,20,12,1,16,24,66.7,8,23,12,11,34,67,76,0
1199,1,1,1,0,0,1,1,100,0,0,0,0,0,1,10,1
1200,46,29,10,31,5,21,72,29.2,51,27,1,26,11,57,3,1
1201,17,10,11,6,0,10,16,62.5,6,29,23,6,19,36,47,0
1202,16,11,5,7,4,11,32,34.4,21,18,1,17,10,26,7,0
1203,45,27,28,17,0,27,45,60,18,31,19,12,52,97,95,0
1204,9,5,0,7,2,3,5,60,2,2,2,0,9,18,7,0
1205,14,10,5,6,3,8,23,34.8,15,8,0,8,2,16,6,1
1206,29,14,10,16,3,7,16,43.8,9,13,7,6,8,37,10,0
1207,34,22,20,13,1,20,36,55.6,16,18,13,5,32,66,66,1
1208,46,30,25,17,4,29,45,64.4,16,18,6,12,24,70,34,1
1209,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
1210,78,45,31,38,9,38,85,44.7,47,61,13,48,48,126,54,0
1211,49,29,25,19,5,15,34,44.1,19,28,6,22,27,76,62,0
1212,3,3,2,0,1,1,2,50,1,1,0,1,1,4,1,0
1213,54,32,31,19,4,26,43,60.5,17,26,7,19,62,116,104,2
1214,19,10,9,7,3,12,24,50,12,11,5,6,11,30,27,1
1215,0,0,0,0,0,0,2,0,2,2,1,1,3,3,9,0
1216,5,3,1,3,1,3,7,42.9,4,3,0,3,5,10,12,0
1217,9,6,2,5,2,2,3,66.7,1,4,2,2,3,12,7,0
1218,1,0,0,1,0,0,1,0,1,1,0,1,1,2,1,0
1219,8,4,3,4,1,4,15,26.7,11,8,0,8,3,11,5,0
1220,19,10,11,8,0,7,17,41.2,10,8,2,6,10,29,28,0
1221,6,4,1,2,3,0,8,0,8,11,1,10,4,10,7,0
1222,18,11,6,10,2,10,18,55.6,8,8,2,6,5,23,2,1
1223,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0
1224,53,31,34,16,3,30,40,75,10,37,19,18,31,84,46,4
1225,10,7,2,5,3,3,14,21.4,11,19,0,19,4,14,10,0
1226,17,9,8,7,2,10,24,41.7,14,9,2,7,6,23,17,1
1227,7,3,2,3,2,3,10,30,7,10,2,8,1,8,2,0
1228,11,3,6,4,1,4,11,36.4,7,13,1,12,5,16,4,0
1229,39,18,16,19,4,20,54,37,34,34,12,22,22,61,55,0
1230,7,7,3,2,2,4,17,23.5,13,6,1,5,3,10,1,0
1231,9,5,5,3,1,1,10,10,9,5,1,4,4,13,12,0
1232,14,8,7,6,1,5,10,50,5,6,2,4,6,20,15,1
1233,10,5,4,4,2,1,15,6.7,14,7,1,6,3,13,16,0
1234,1,1,1,0,0,1,2,50,1,1,0,1,0,1,0,0
1235,23,16,2,16,5,13,37,35.1,24,31,2,29,6,29,22,0
1236,0,0,0,0,0,0,2,0,2,0,0,0,2,2,1,0
1237,3,2,2,0,1,3,9,33.3,6,6,0,6,6,9,7,1
1238,27,16,10,16,1,11,26,42.3,15,11,3,8,16,43,14,0
1239,23,14,8,12,3,8,44,18.2,36,30,1,29,20,43,3,1
1240,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1241,5,4,2,3,0,1,1,100,0,0,0,0,2,7,1,0
1242,7,4,1,3,3,2,12,16.7,10,14,2,12,3,10,10,0
1243,9,5,4,4,1,5,12,41.7,7,1,0,1,2,11,1,0
1244,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0
1245,13,9,8,4,1,5,14,35.7,9,21,11,10,24,37,80,0
1246,43,31,21,19,3,25,43,58.1,18,40,19,21,53,96,95,0
1247,5,2,1,2,2,1,6,16.7,5,3,0,3,2,7,4,0
1248,44,26,30,11,3,21,38,55.3,17,24,9,15,13,57,51,0
1249,40,19,23,12,5,21,52,40.4,31,39,3,36,20,60,25,2
1250,16,9,14,2,0,9,11,81.8,2,5,4,1,17,33,21,0
1251,2,0,1,0,1,0,0,,0,0,0,0,1,3,1,0
1252,30,12,8,14,8,6,27,22.2,21,20,2,18,18,48,18,0
1253,51,29,27,24,0,29,51,56.9,22,34,10,24,57,108,81,0
1254,24,14,14,7,3,11,23,47.8,12,7,0,7,11,35,5,0
1255,37,22,10,21,6,15,62,24.2,47,33,3,30,21,58,25,1
1256,32,16,14,15,3,16,35,45.7,19,16,1,15,17,49,31,0
1257,2,1,0,1,1,0,6,0,6,0,0,0,1,3,0,0
1258,9,5,5,3,1,3,4,75,1,8,4,4,12,21,34,0
1259,2,1,0,2,0,0,0,,0,2,0,2,0,2,1,0
1260,24,14,8,8,8,10,23,43.5,13,18,1,17,8,32,12,0
1261,33,25,14,18,1,9,22,40.9,13,20,2,18,17,50,22,0
1262,61,32,26,27,8,27,53,50.9,26,23,7,16,28,89,35,0
1263,11,7,5,5,1,10,17,58.8,7,4,0,4,4,15,7,0
1264,40,21,32,8,0,22,34,64.7,12,37,27,10,52,92,187,0
1265,6,5,2,4,0,3,6,50,3,3,2,1,5,11,8,0
1266,17,11,5,8,4,9,24,37.5,15,15,3,12,12,29,15,0
1267,10,5,7,3,0,5,7,71.4,2,4,0,4,10,20,19,0
1268,11,7,6,4,1,7,20,35,13,7,0,7,7,18,5,0
1269,4,1,2,1,1,0,1,0,1,2,0,2,1,5,1,0
1270,2,1,1,1,0,2,8,25,6,1,0,1,5,7,3,0
1271,26,14,9,9,8,8,27,29.6,19,25,3,22,6,32,23,0
1272,9,6,4,4,1,3,6,50,3,5,0,5,1,10,0,0
1273,37,25,30,7,0,18,26,69.2,8,23,8,15,25,62,33,1
1274,5,4,1,3,1,4,7,57.1,3,5,1,4,2,7,4,0
1275,33,18,12,16,5,22,63,34.9,41,32,3,29,22,55,13,0
1276,26,12,18,6,2,11,24,45.8,13,19,11,8,28,54,55,0
1277,18,12,2,4,12,6,26,23.1,20,18,0,18,15,33,8,0
1278,25,17,14,11,0,12,18,66.7,6,21,16,5,9,34,34,0
1279,6,3,3,2,1,4,7,57.1,3,3,0,3,3,9,0,0
1280,29,14,6,16,7,6,30,20,24,31,5,26,13,42,26,0
1281,20,14,7,8,5,6,23,26.1,17,23,3,20,15,35,17,0
1282,6,2,4,2,0,3,8,37.5,5,5,2,3,3,9,10,0
1283,72,38,30,33,9,26,61,42.6,35,46,11,35,34,106,50,2
