Rk,Gls.Stan,Sh.Stan,SoT.Stan,SoT%.Stan,Sh/90.Stan,SoT/90.Stan,G/Sh.Stan,G/SoT.Stan,Dist.Stan,FK.Stan,PK.Stan,PKatt.Stan,xG,npxG,npxG/Sh,G-xG,np:G-xG
1345,0,10,2,20,0.62,0.12,0,0,16.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6
1346,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1347,0,4,1,25,1.29,0.32,0,0,21.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1348,0,4,1,25,0.9,0.22,0,0,12.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1349,5,31,13,41.9,2.56,1.07,0.13,0.31,18.5,1,1,1,5.4,4.6,0.15,-0.4,-0.6
1350,1,12,6,50,1,0.5,0.08,0.17,19.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3
1351,2,8,1,12.5,0.31,0.04,0.13,1,16,0,1,2,2.4,0.8,0.1,-0.4,+0.2
1352,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1353,0,10,2,20,0.35,0.07,0,0,11.2,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1354,3,30,8,26.7,1.52,0.4,0.1,0.38,21.9,0,0,0,1.5,1.5,0.05,+1.5,+1.5
1355,0,10,0,0,0.51,0,0,,19.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1356,4,17,9,52.9,0.97,0.51,0.24,0.44,9.8,0,0,0,3.5,3.5,0.2,+0.5,+0.5
1357,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1358,12,55,22,40,2.31,0.93,0.18,0.45,13.1,0,2,2,10.3,8.8,0.16,+1.7,+1.2
1359,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1360,0,2,0,0,0.35,0,0,,34.3,0,0,0,0,0,0.02,0,0
1361,0,7,2,28.6,0.68,0.2,0,0,8.7,0,0,0,1.1,1.1,0.15,-1.1,-1.1
1362,0,11,0,0,1.03,0,0,,19.7,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1363,4,15,7,46.7,1.36,0.63,0.2,0.43,15.7,0,1,1,2.6,1.8,0.12,+1.4,+1.2
1364,1,21,11,52.4,0.86,0.45,0.05,0.09,25,0,0,0,1,1,0.05,0,0
1365,0,1,1,100,0.13,0.13,0,0,27.6,0,0,0,0,0,0.04,0,0
1366,0,7,0,0,0.24,0,0,,8.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8
1367,6,39,16,41,1.71,0.7,0.1,0.25,22.8,5,2,4,5.8,2.5,0.06,+0.2,+1.5
1368,0,2,0,0,0.14,0,0,,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1369,3,32,9,28.1,1.38,0.39,0.09,0.33,19.1,0,0,0,2.2,2.2,0.07,+0.8,+0.8
1370,0,1,0,0,1.22,0,0,,21.1,0,0,0,0,0,0.02,0,0
1371,2,35,11,31.4,2.09,0.66,0.06,0.18,14.4,1,0,0,4,4,0.12,-2,-2
1372,1,20,4,20,0.85,0.17,0.05,0.25,21.1,0,0,0,1.1,1.1,0.05,-0.1,-0.1
1373,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1374,2,11,4,36.4,0.55,0.2,0.18,0.5,12,0,0,0,0.9,0.9,0.09,+1.1,+1.1
1375,0,10,0,0,0.54,0,0,,13.9,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1376,0,6,2,33.3,0.75,0.25,0,0,13.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1377,1,6,5,83.3,0.7,0.59,0.17,0.2,19.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1378,1,22,1,4.5,1.39,0.06,0.05,1,22.5,0,0,0,1.7,1.7,0.08,-0.7,-0.7
1379,0,8,0,0,1.51,0,0,,17.7,1,0,0,0.7,0.7,0.08,-0.7,-0.7
1380,1,14,6,42.9,3.32,1.42,0.07,0.17,18.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1381,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1382,0,24,2,8.3,1.25,0.1,0,0,19.4,0,0,0,1.2,1.2,0.05,-1.2,-1.2
1383,8,44,18,40.9,2.24,0.92,0.14,0.33,16.5,2,2,4,9.7,6.5,0.15,-1.7,-0.5
1384,0,6,1,16.7,0.25,0.04,0,0,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1385,1,20,8,40,0.82,0.33,0.05,0.13,18.6,0,0,0,1.7,1.7,0.09,-0.7,-0.7
1386,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1387,0,1,1,100,6,6,0,0,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1388,2,24,8,33.3,1.36,0.45,0.08,0.25,25,3,0,0,1.1,1.1,0.05,+0.9,+0.9
1389,0,8,1,12.5,0.66,0.08,0,0,13.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
1390,0,9,2,22.2,2.98,0.66,0,0,13.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1391,2,6,3,50,0.44,0.22,0.33,0.67,10,0,0,0,0.8,0.8,0.13,+1.2,+1.2
1392,6,53,24,45.3,2.64,1.2,0.11,0.25,18.6,3,0,0,4,4,0.08,+2.0,+2.0
1393,2,32,8,25,1.77,0.44,0.06,0.25,17.6,0,0,0,1.9,1.9,0.06,+0.1,+0.1
1394,0,5,2,40,0.52,0.21,0,0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1395,0,1,0,0,0.37,0,0,,13.8,0,0,0,0,0,0.02,0,0
1396,1,4,1,25,1.11,0.28,0.25,1,24.7,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1397,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1398,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1399,12,68,24,35.3,3.21,1.13,0.15,0.42,18.6,2,2,2,7.6,6,0.09,+4.4,+4.0
1400,5,38,14,36.8,2.16,0.8,0.08,0.21,17.1,0,2,3,6.7,4.4,0.12,-1.7,-1.4
1401,2,11,5,45.5,1.77,0.81,0.18,0.4,14.9,0,0,0,2.2,2.2,0.2,-0.2,-0.2
1402,0,7,3,42.9,1.38,0.59,0,0,19.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1403,1,13,4,30.8,1.53,0.47,0.08,0.25,15.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1404,1,7,1,14.3,0.52,0.07,0.14,1,20.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1405,0,10,2,20,1.03,0.21,0,0,18.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1406,0,3,1,33.3,2.35,0.78,0,0,15.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
1407,8,46,24,52.2,2.24,1.17,0.17,0.33,16.2,0,0,1,6.6,5.9,0.13,+1.4,+2.1
1408,2,11,6,54.5,3.98,2.17,0.18,0.33,13.2,0,0,0,1.7,1.7,0.16,+0.3,+0.3
1409,18,76,36,47.4,3.1,1.47,0.18,0.39,14.4,6,4,5,16,12.1,0.16,+2.0,+1.9
1410,0,4,0,0,1.7,0,0,,30.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1411,1,4,1,25,0.24,0.06,0.25,1,8.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5
1412,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1413,0,3,0,0,0.57,0,0,,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1414,1,12,4,33.3,1.05,0.35,0.08,0.25,19.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
1415,0,3,1,33.3,0.76,0.25,0,0,15.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1416,0,4,1,25,0.46,0.11,0,0,22.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1417,2,8,5,62.5,1,0.62,0.25,0.4,13.3,0,0,0,0.9,0.9,0.11,+1.1,+1.1
1418,0,6,0,0,0.87,0,0,,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1419,4,34,18,52.9,2.22,1.17,0.12,0.22,15.3,2,0,0,3.6,3.6,0.11,+0.4,+0.4
1420,4,21,9,42.9,3.3,1.42,0.19,0.44,10.2,0,0,0,3.2,3.2,0.15,+0.8,+0.8
1421,1,15,6,40,1.76,0.7,0.07,0.17,11.7,0,0,0,1.7,1.7,0.11,-0.7,-0.7
1422,1,28,7,25,2.85,0.71,0.04,0.14,15.5,0,0,0,2.3,2.3,0.08,-1.3,-1.3
1423,0,5,0,0,0.99,0,0,,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1424,0,2,0,0,1.2,0,0,,31,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1425,0,9,1,11.1,1.46,0.16,0,0,15.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1426,0,6,2,33.3,0.35,0.12,0,0,14.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1427,5,22,10,45.5,3.28,1.49,0.23,0.5,11.4,0,0,0,3.3,3.3,0.15,+1.7,+1.7
1428,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1429,1,8,3,37.5,0.58,0.22,0.13,0.33,18.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5
1430,0,10,0,0,1.94,0,0,,16.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2
1431,1,48,9,18.8,2.98,0.56,0.02,0.11,17.9,0,0,0,5.6,5.6,0.12,-4.6,-4.6
1432,0,1,0,0,0.45,0,0,,8.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1433,0,8,3,37.5,5.45,2.05,0,0,13,0,0,0,0.6,0.6,0.07,-0.6,-0.6
1434,1,7,1,14.3,0.96,0.14,0.14,1,19.5,1,0,0,0.5,0.5,0.07,+0.5,+0.5
1435,0,11,1,9.1,2.06,0.19,0,0,20.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6
1436,7,49,20,40.8,2.44,0.99,0.12,0.3,20.8,9,1,1,4.4,3.6,0.07,+2.6,+2.4
1437,1,14,5,35.7,4.74,1.69,0.07,0.2,18.2,2,0,0,1.8,1.8,0.13,-0.8,-0.8
1438,1,8,3,37.5,0.47,0.18,0.13,0.33,25.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1439,1,5,1,20,1.53,0.31,0.2,1,14.5,0,0,0,0.7,0.7,0.13,+0.3,+0.3
1440,0,7,2,28.6,0.57,0.16,0,0,14,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1441,0,1,0,0,10,0,0,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1442,3,37,12,32.4,1.86,0.6,0.08,0.25,18.9,3,0,0,3.1,3.1,0.08,-0.1,-0.1
1443,0,3,1,33.3,0.18,0.06,0,0,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1444,2,10,4,40,0.71,0.28,0.2,0.5,14,0,0,0,1.1,1.1,0.11,+0.9,+0.9
1445,0,5,2,40,3.1,1.24,0,0,9.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
1446,7,40,17,42.5,2.49,1.06,0.18,0.41,10.4,0,0,0,6.9,6.9,0.18,+0.1,+0.1
1447,4,40,17,42.5,1.49,0.63,0.1,0.24,23.5,7,0,0,3.1,3.1,0.08,+0.9,+0.9
1448,0,16,5,31.3,0.55,0.17,0,0,17.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
1449,0,7,0,0,0.4,0,0,,20.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1450,0,7,2,28.6,0.3,0.09,0,0,14.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1451,10,78,23,29.5,3.63,1.07,0.13,0.43,18.8,0,0,0,8.2,8.2,0.1,+1.8,+1.8
1452,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1453,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1454,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1455,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1456,5,32,10,31.3,1.35,0.42,0.16,0.5,23.4,2,0,0,1.7,1.7,0.05,+3.3,+3.3
1457,0,9,0,0,0.44,0,0,,16.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1458,0,2,1,50,0.27,0.14,0,0,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1459,4,35,13,37.1,1.45,0.54,0.11,0.31,27.3,16,0,0,2.6,2.6,0.07,+1.4,+1.4
1460,0,9,1,11.1,0.65,0.07,0,0,26.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1461,1,11,5,45.5,1.07,0.49,0.09,0.2,21.3,0,0,0,0.8,0.8,0.07,+0.2,+0.2
1462,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1463,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1464,0,5,0,0,0.63,0,0,,26.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1465,0,6,3,50,0.64,0.32,0,0,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1466,0,2,0,0,1.55,0,0,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1467,0,11,2,18.2,0.64,0.12,0,0,15.9,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1468,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1469,0,9,2,22.2,1.08,0.24,0,0,22,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1470,5,20,13,65,1.58,1.03,0.2,0.31,17.3,0,1,2,3.3,1.8,0.09,+1.7,+2.2
1471,1,17,1,5.9,0.89,0.05,0.06,1,24.2,0,0,0,0.8,0.8,0.05,+0.2,+0.2
1472,1,24,10,41.7,1.09,0.46,0.04,0.1,13,0,0,0,2.5,2.5,0.1,-1.5,-1.5
1473,3,26,5,19.2,0.92,0.18,0.12,0.6,16.7,0,0,0,2.1,2.1,0.08,+0.9,+0.9
1474,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1475,0,12,3,25,1.18,0.3,0,0,20.9,1,0,0,0.8,0.8,0.07,-0.8,-0.8
1476,0,2,1,50,7.5,3.75,0,0,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1477,17,92,41,44.6,4.25,1.9,0.18,0.41,13,2,0,1,16.8,16,0.17,+0.2,+1.0
1478,1,7,5,71.4,2.92,2.08,0.14,0.2,15.8,0,0,0,0.6,0.6,0.08,+0.4,+0.4
1479,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1480,0,3,1,33.3,0.5,0.17,0,0,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1481,0,7,2,28.6,1.96,0.56,0,0,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1482,0,12,2,16.7,0.74,0.12,0,0,21.6,1,0,0,0.5,0.5,0.04,-0.5,-0.5
1483,1,12,2,16.7,0.52,0.09,0.08,0.5,15.6,0,0,0,1.1,1.1,0.09,-0.1,-0.1
1484,3,17,8,47.1,0.86,0.4,0.18,0.38,16.9,0,0,0,0.9,0.9,0.05,+2.1,+2.1
1485,0,1,0,0,0.16,0,0,,6.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1
1486,7,43,17,39.5,2.53,1,0.16,0.41,18.2,4,0,0,5.8,5.8,0.14,+1.2,+1.2
1487,1,15,4,26.7,0.8,0.21,0.07,0.25,20.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1
1488,0,10,2,20,0.98,0.2,0,0,19.3,0,0,0,1,1,0.1,-1,-1
1489,1,1,1,100,0.16,0.16,1,1,10.5,0,0,0,0.2,0.2,0.2,+0.8,+0.8
1490,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1491,0,1,0,0,1.17,0,0,,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1492,3,25,10,40,1.85,0.74,0.12,0.3,21.3,0,0,0,2,2,0.08,+1.0,+1.0
1493,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1494,0,6,0,0,0.83,0,0,,12.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7
1495,0,3,1,33.3,1.27,0.42,0,0,11.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4
1496,1,20,6,30,1.12,0.33,0.05,0.17,17,0,0,0,1.6,1.6,0.08,-0.6,-0.6
1497,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1498,1,18,4,22.2,2.52,0.56,0.06,0.25,20,1,0,0,1.6,1.6,0.09,-0.6,-0.6
1499,1,10,4,40,0.37,0.15,0.1,0.25,23.8,0,0,0,0.5,0.5,0.05,+0.5,+0.5
1500,0,23,10,43.5,1.07,0.46,0,0,24.6,0,0,0,1.3,1.3,0.06,-1.3,-1.3
1501,1,6,2,33.3,0.4,0.13,0.17,0.5,16.4,0,0,0,0.5,0.5,0.09,+0.5,+0.5
1502,0,5,0,0,0.42,0,0,,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1503,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1504,0,11,0,0,0.64,0,0,,20.1,2,0,0,0.8,0.8,0.07,-0.8,-0.8
1505,0,9,2,22.2,0.62,0.14,0,0,18.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8
1506,1,27,6,22.2,1.08,0.24,0.04,0.17,16.1,0,0,0,3.1,3.1,0.12,-2.1,-2.1
1507,13,47,22,46.8,2.59,1.21,0.21,0.45,15.7,1,3,3,8.9,6.5,0.14,+4.1,+3.5
1508,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1509,5,51,18,35.3,2.41,0.85,0.1,0.28,19.1,3,0,0,4.5,4.5,0.09,+0.5,+0.5
1510,2,9,6,66.7,0.61,0.4,0.22,0.33,19.1,0,0,0,0.6,0.6,0.06,+1.4,+1.4
1511,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1512,0,10,2,20,0.53,0.11,0,0,24.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1513,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1514,1,20,9,45,1.81,0.81,0.05,0.11,25.6,2,0,0,1,1,0.05,0,0
1515,0,16,4,25,1.24,0.31,0,0,24.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7
1516,0,18,5,27.8,0.74,0.21,0,0,16.4,0,0,0,1.4,1.4,0.08,-1.4,-1.4
1517,0,8,3,37.5,0.37,0.14,0,0,21.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1518,0,1,0,0,0.21,0,0,,22,0,0,0,0,0,0.02,0,0
1519,0,11,2,18.2,0.94,0.17,0,0,13.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7
1520,4,56,13,23.2,3.11,0.72,0.07,0.31,23,4,0,0,3.8,3.8,0.07,+0.2,+0.2
1521,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1522,0,25,6,24,1.87,0.45,0,0,17.2,0,0,0,1.8,1.8,0.07,-1.8,-1.8
1523,3,39,13,33.3,2.57,0.86,0.05,0.15,18.2,0,1,1,5.3,4.5,0.12,-2.3,-2.5
1524,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1525,0,5,3,60,1.55,0.93,0,0,18.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6
1526,0,9,2,22.2,0.37,0.08,0,0,14.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1527,1,16,7,43.8,0.76,0.33,0.06,0.14,23.9,2,0,1,1.7,0.9,0.06,-0.7,+0.1
1528,7,39,20,51.3,3.19,1.63,0.18,0.35,14.8,0,0,0,6.4,6.4,0.18,+0.6,+0.6
1529,1,4,2,50,0.53,0.26,0.25,0.5,13.3,0,0,0,0.2,0.2,0.04,+0.8,+0.8
1530,3,25,9,36,1.02,0.37,0.12,0.33,25,4,0,0,1.9,1.9,0.08,+1.1,+1.1
1531,3,25,9,36,2.37,0.85,0.04,0.11,12.9,0,2,2,6,4.4,0.18,-3,-3.4
1532,1,9,4,44.4,0.34,0.15,0.11,0.25,11.1,0,0,0,0.6,0.6,0.07,+0.4,+0.4
1533,10,50,20,40,2.36,0.95,0.12,0.3,20.1,1,4,4,7.3,4.2,0.08,+2.7,+1.8
