,Tota,Tota,Tota,Tota,Tota,Shor,Shor,Shor,Medi,Medi,Medi,Long,Long,Long,,,,,,,,,,
Rk,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2403,292,410,71.2,3577,820,208,258,80.6,63,96,65.6,8,16,50,1,0.9,1.2,+0.1,11,8,5,0,12,Matches
2404,14,20,70,156,37,8,12,66.7,5,5,100,0,0,,0,0,0,0,0,1,1,0,1,Matches
2405,28,40,70,429,101,17,18,94.4,8,14,57.1,1,2,50,0,0,0,0,0,1,0,0,3,Matches
2406,332,478,69.5,4981,1253,182,225,80.9,105,144,72.9,21,41,51.2,2,2.9,2.3,-0.9,21,21,22,4,52,Matches
2407,432,493,87.6,7202,2241,191,206,92.7,211,226,93.4,26,48,54.2,0,0.4,0.3,-0.4,3,36,2,1,23,Matches
2408,74,106,69.8,1391,650,30,41,73.2,30,40,75,12,20,60,0,0,0,0,0,4,0,0,3,Matches
2409,1,1,100,22,22,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
2410,8,11,72.7,95,12,6,9,66.7,2,2,100,0,0,,0,0,0,0,1,0,0,0,1,Matches
2411,124,177,70.1,1835,340,68,91,74.7,37,50,74,9,15,60,0,0.1,0.1,-0.1,2,5,1,0,7,Matches
2412,1070,1617,66.2,21472,7445,471,561,84,323,472,68.4,231,458,50.4,7,5.9,5.9,+1.1,60,141,38,14,183,Matches
2413,498,605,82.3,9979,3016,145,165,87.9,290,320,90.6,55,101,54.5,0,0,0.3,0,1,14,2,1,20,Matches
2414,1139,1388,82.1,22371,7359,396,449,88.2,568,623,91.2,155,268,57.8,0,0.1,0.2,-0.1,3,62,1,0,74,Matches
2415,795,1010,78.7,12839,4055,410,474,86.5,307,381,80.6,59,101,58.4,2,1.9,2,+0.1,18,44,17,9,57,Matches
2416,405,497,81.5,6846,2737,201,221,91,167,195,85.6,29,61,47.5,0,0.9,0.3,-0.9,5,43,5,0,53,Matches
2417,399,550,72.5,5604,916,243,304,79.9,104,144,72.2,26,38,68.4,0,1.9,1,-1.9,25,23,11,0,36,Matches
2418,1,1,100,9,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
2419,102,187,54.5,1320,610,71,110,64.5,21,43,48.8,4,15,26.7,1,0.9,0.9,+0.1,7,9,5,3,16,Matches
2420,66,88,75,1073,281,32,40,80,27,29,93.1,4,8,50,1,0.1,0.1,+0.9,4,10,2,0,13,Matches
2421,698,1012,69,15904,7292,199,251,79.3,332,402,82.6,156,326,47.9,2,1.1,0.9,+0.9,9,69,15,1,59,Matches
2422,205,320,64.1,3270,999,109,146,74.7,78,107,72.9,15,36,41.7,2,1.2,1,+0.8,10,22,11,4,37,Matches
2423,199,243,81.9,3724,1264,82,89,92.1,82,92,89.1,29,49,59.2,0,0.6,0.5,-0.6,11,21,3,0,19,Matches
2424,282,413,68.3,3833,712,157,218,72,88,116,75.9,12,18,66.7,3,2.5,1.5,+0.5,16,11,6,0,25,Matches
2425,103,196,52.6,1867,870,45,62,72.6,44,78,56.4,13,38,34.2,2,1.1,1.4,+0.9,5,15,7,5,24,Matches
2426,319,422,75.6,5263,1627,160,200,80,127,153,83,23,41,56.1,1,0.6,0.6,+0.4,5,41,5,0,55,Matches
2427,100,120,83.3,2071,764,29,34,85.3,55,63,87.3,14,19,73.7,0,0,0,0,1,6,1,0,5,Matches
2428,1403,1750,80.2,28479,10981,474,539,87.9,715,799,89.5,196,347,56.5,1,1.5,2.3,-0.5,12,137,16,1,173,Matches
2429,493,668,73.8,7971,2386,249,302,82.5,201,253,79.4,29,55,52.7,1,1.6,1.2,-0.6,18,46,12,2,70,Matches
2430,945,1294,73,26527,17896,149,150,99.3,462,474,97.5,329,660,49.8,0,0,0,0,1,8,1,0,2,Matches
2431,258,330,78.2,4460,1981,112,129,86.8,103,125,82.4,28,47,59.6,1,0.8,0.7,+0.2,9,23,4,0,25,Matches
2432,1126,1645,68.4,20622,11328,474,567,83.6,516,716,72.1,122,279,43.7,5,3.8,4.4,+1.2,34,133,47,19,203,Matches
2433,57,87,65.5,1058,511,24,26,92.3,28,40,70,5,19,26.3,0,0,0,0,1,2,1,1,1,Matches
2434,344,404,85.1,5454,1694,181,203,89.2,117,129,90.7,30,43,69.8,1,0.2,0.4,+0.8,4,23,3,1,36,Matches
2435,821,1068,76.9,12222,3431,442,529,83.6,273,332,82.2,54,99,54.5,0,2.6,3,-2.6,44,61,26,6,96,Matches
2436,665,790,84.2,10733,3656,336,380,88.4,253,292,86.6,51,64,79.7,1,0.7,0.8,+0.3,12,85,11,0,82,Matches
2437,544,655,83.1,8314,2992,278,309,90,220,264,83.3,25,41,61,2,1.1,0.8,+0.9,7,41,10,2,52,Matches
2438,829,1001,82.8,20830,13852,182,183,99.5,432,437,98.9,212,374,56.7,0,0,0,0,0,8,2,0,0,Matches
2439,598,829,72.1,17801,12589,84,84,100,272,275,98.9,241,465,51.8,0,0,0,0,1,7,0,0,0,Matches
2440,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
2441,34,43,79.1,457,57,18,23,78.3,10,11,90.9,2,2,100,0,0,0.1,0,0,3,1,0,3,Matches
2442,143,176,81.3,2630,1002,48,56,85.7,77,86,89.5,13,24,54.2,0,0.1,0,-0.1,2,8,0,0,12,Matches
2443,857,1124,76.2,13787,4613,426,497,85.7,319,388,82.2,71,139,51.1,3,2,2.7,+1.0,21,105,19,5,118,Matches
2444,560,648,86.4,9565,2717,259,286,90.6,233,258,90.3,47,72,65.3,0,0.2,0.2,-0.2,6,20,1,0,30,Matches
2445,134,227,59,1696,268,90,141,63.8,28,48,58.3,6,10,60,0,0.6,0.9,-0.6,7,6,5,1,13,Matches
2446,696,960,72.5,19862,15299,141,142,99.3,291,295,98.6,259,515,50.3,0,0.1,0,-0.1,1,6,0,0,1,Matches
2447,140,224,62.5,2280,758,84,108,77.8,35,53,66,15,39,38.5,0,1.3,1.1,-1.3,12,7,3,2,8,Matches
2448,916,1169,78.4,12766,4408,567,628,90.3,290,367,79,31,92,33.7,1,1.3,1.4,-0.3,18,62,12,2,78,Matches
2449,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
2450,20,37,54.1,675,535,3,3,100,7,8,87.5,10,26,38.5,0,0,0,0,0,0,0,0,0,Matches
2451,319,392,81.4,5388,1162,147,163,90.2,133,152,87.5,30,44,68.2,0,0.8,0.5,-0.8,9,24,3,0,34,Matches
2452,113,129,87.6,1806,343,62,67,92.5,43,49,87.8,7,8,87.5,0,0.3,0.3,-0.3,4,11,2,1,13,Matches
2453,398,566,70.3,14404,12454,59,60,98.3,127,130,97.7,210,371,56.6,0,0,0.1,0,0,23,1,0,1,Matches
2454,412,587,70.2,7227,2219,183,238,76.9,156,197,79.2,55,85,64.7,0,1.4,1.4,-1.4,23,35,16,1,83,Matches
2455,26,31,83.9,508,84,6,6,100,17,18,94.4,3,5,60,0,0,0,0,0,4,0,0,5,Matches
2456,160,261,61.3,1924,384,107,141,75.9,29,58,50,8,13,61.5,2,0.8,0.3,+1.2,12,21,4,0,14,Matches
2457,30,38,78.9,439,89,15,17,88.2,8,12,66.7,3,4,75,0,0,0,0,0,2,1,0,2,Matches
2458,86,129,66.7,1220,301,47,51,92.2,30,40,75,4,18,22.2,0,0.1,0.2,-0.1,3,5,4,3,7,Matches
2459,5,7,71.4,110,43,2,2,100,2,4,50,1,1,100,0,0.1,0.1,-0.1,1,0,1,0,1,Matches
2460,315,428,73.6,4537,1156,185,218,84.9,96,132,72.7,20,41,48.8,2,2.7,2.4,-0.7,14,13,12,4,22,Matches
2461,21,31,67.7,317,55,17,21,81,3,4,75,1,5,20,0,0,0,0,0,3,0,0,3,Matches
2462,813,1008,80.7,14082,5291,372,410,90.7,298,348,85.6,99,172,57.6,3,2.8,3.2,+0.2,27,98,21,0,132,Matches
2463,482,583,82.7,8215,2106,239,274,87.2,196,228,86,41,55,74.5,0,3,2.4,-3,31,30,31,2,78,Matches
2464,353,409,86.3,5216,1417,180,194,92.8,151,166,91,9,18,50,0,0,0.1,0,1,23,2,0,36,Matches
2465,259,349,74.2,4241,1278,152,173,87.9,70,88,79.5,29,63,46,3,1.7,2.3,+1.3,15,23,16,1,38,Matches
2466,944,1193,79.1,14230,5275,551,612,90,294,361,81.4,64,134,47.8,3,3.6,2.7,-0.6,39,74,16,5,82,Matches
2467,743,948,78.4,15780,5306,260,303,85.8,299,351,85.2,165,256,64.5,1,1,1.5,0,16,91,9,1,84,Matches
2468,19,21,90.5,268,75,12,12,100,6,7,85.7,0,0,,0,0,0,0,0,4,1,0,3,Matches
2469,152,225,67.6,1885,501,107,141,75.9,33,49,67.3,3,6,50,4,3.3,1,+0.7,20,13,5,2,17,Matches
2470,5,5,100,69,14,2,2,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,Matches
2471,1,2,50,16,0,0,0,,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,Matches
2472,4,5,80,36,5,4,4,100,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,Matches
2473,1,2,50,15,0,0,0,,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,Matches
2474,588,755,77.9,10323,3630,273,311,87.8,241,293,82.3,64,120,53.3,0,0.6,1.1,-0.6,6,65,14,7,68,Matches
2475,19,23,82.6,260,43,10,11,90.9,4,5,80,2,3,66.7,0,0.1,0.1,-0.1,2,1,1,0,1,Matches
2476,142,183,77.6,3070,927,16,26,61.5,111,121,91.7,13,30,43.3,0,0,0,0,0,1,0,0,2,Matches
2477,39,53,73.6,495,126,24,29,82.8,9,13,69.2,2,4,50,0,0,0.1,0,2,4,0,0,4,Matches
2478,59,96,61.5,953,326,29,33,87.9,24,40,60,5,14,35.7,0,0.2,0.2,-0.2,2,2,1,0,6,Matches
2479,512,603,84.9,9444,2428,204,235,86.8,232,263,88.2,59,73,80.8,1,0.4,0.4,+0.6,8,40,6,3,57,Matches
2480,412,568,72.5,4828,1121,249,319,78.1,101,136,74.3,8,16,50,3,3.3,3,-0.3,16,22,25,2,50,Matches
2481,1728,1977,87.4,24552,4453,1027,1113,92.3,543,614,88.4,73,109,67,4,6.5,4,-2.5,59,106,42,6,170,Matches
2482,1405,1873,75,22626,7852,719,811,88.7,554,724,76.5,99,241,41.1,8,6.4,5.9,+1.6,43,103,44,11,156,Matches
2483,912,1054,86.5,13951,3364,499,544,91.7,313,345,90.7,61,83,73.5,4,4.5,5.1,-0.5,39,81,40,4,147,Matches
2484,93,138,67.4,1117,264,64,84,76.2,18,27,66.7,2,4,50,0,0.2,0.7,-0.2,3,5,6,0,14,Matches
2485,237,332,71.4,3836,1612,101,126,80.2,101,132,76.5,17,36,47.2,0,0,0.1,0,2,17,1,0,22,Matches
2486,62,94,66,1022,475,28,37,75.7,26,36,72.2,6,14,42.9,0,0.1,0.1,-0.1,2,5,1,1,11,Matches
2487,524,735,71.3,14281,9815,88,89,98.9,260,266,97.7,174,375,46.4,0,0,0,0,0,2,0,0,0,Matches
2488,2436,2634,92.5,45456,20402,911,953,95.6,1243,1292,96.2,237,319,74.3,0,0.2,0.9,-0.2,7,197,18,1,145,Matches
2489,642,942,68.2,18568,14841,153,153,100,267,270,98.9,216,500,43.2,0,0,0,0,2,13,0,0,0,Matches
2490,1205,1402,85.9,20457,7283,535,588,91,549,599,91.7,85,155,54.8,0,0.7,0.7,-0.7,7,75,6,1,80,Matches
2491,465,679,68.5,5771,916,305,394,77.4,85,126,67.5,25,39,64.1,5,3.2,1.9,+1.8,24,21,18,4,40,Matches
2492,2,4,50,26,10,1,2,50,1,1,100,0,0,,0,0,0,0,0,0,0,0,1,Matches
2493,1,3,33.3,3,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
2494,7,12,58.3,66,19,5,9,55.6,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
2495,521,829,62.8,8399,2425,287,347,82.7,162,255,63.5,49,147,33.3,8,8.7,7.6,-0.7,66,21,35,17,49,Matches
2496,682,937,72.8,19101,14000,126,126,100,329,334,98.5,224,470,47.7,0,0,0.1,0,1,15,2,0,0,Matches
2497,48,60,80,606,99,36,41,87.8,9,13,69.2,1,1,100,0,0.1,0.1,-0.1,1,2,1,0,3,Matches
2498,1065,1397,76.2,17613,5734,506,579,87.4,459,574,80,74,147,50.3,4,2.5,2.3,+1.5,23,63,31,15,89,Matches
2499,164,204,80.4,2615,805,85,91,93.4,65,80,81.3,9,24,37.5,0,0.3,0.2,-0.3,2,17,4,1,18,Matches
2500,39,47,83,1078,727,5,5,100,22,23,95.7,12,19,63.2,0,0,0,0,0,1,0,0,0,Matches
2501,13,16,81.3,258,71,5,6,83.3,7,8,87.5,1,2,50,0,0,0,0,0,4,0,0,3,Matches
2502,777,1182,65.7,24637,19024,141,142,99.3,264,270,97.8,370,764,48.4,0,0,0.1,0,0,17,0,0,0,Matches
2503,183,217,84.3,3088,552,85,92,92.4,81,92,88,16,20,80,0,0.3,0.5,-0.3,8,13,4,1,15,Matches
2504,826,1040,79.4,14054,4610,390,465,83.9,342,391,87.5,74,125,59.2,5,4.3,3.3,+0.7,28,77,20,4,100,Matches
2505,922,1188,77.6,14966,4705,469,570,82.3,321,398,80.7,89,131,67.9,1,3.1,2.3,-2.1,37,95,24,11,116,Matches
2506,9,12,75,157,108,5,7,71.4,2,2,100,2,3,66.7,0,0,0,0,0,1,0,0,1,Matches
2507,71,101,70.3,1115,401,37,45,82.2,30,38,78.9,4,9,44.4,0,0.3,0.2,-0.3,3,2,1,1,7,Matches
2508,66,107,61.7,2498,2088,11,11,100,19,19,100,36,77,46.8,0,0,0,0,0,3,0,0,0,Matches
2509,805,958,84,14195,4499,355,423,83.9,330,373,88.5,91,107,85,1,0.9,1.5,+0.1,15,58,10,1,83,Matches
2510,763,851,89.7,11665,2984,383,408,93.9,302,323,93.5,36,59,61,0,0.7,1.1,-0.7,8,78,11,2,76,Matches
2511,392,556,70.5,7513,3419,152,185,82.2,192,257,74.7,43,99,43.4,0,0.2,0.6,-0.2,2,36,1,0,38,Matches
2512,944,1253,75.3,24480,17480,214,214,100,322,334,96.4,336,629,53.4,0,0,0,0,0,5,0,0,0,Matches
2513,304,400,76,4310,1374,186,215,86.5,88,113,77.9,21,50,42,2,0.4,0.6,+1.6,8,13,8,6,19,Matches
2514,120,165,72.7,2201,564,52,64,81.3,47,56,83.9,16,34,47.1,1,1.4,1.8,-0.4,9,7,6,1,14,Matches
2515,1982,2134,92.9,36137,10294,791,843,93.8,967,1009,95.8,199,238,83.6,0,0.5,1.2,-0.5,9,105,11,2,100,Matches
2516,144,186,77.4,1864,245,86,112,76.8,34,40,85,8,10,80,1,0.7,0.5,+0.3,6,3,8,0,15,Matches
2517,20,39,51.3,284,86,9,14,64.3,10,16,62.5,1,4,25,0,0,0,0,1,0,0,0,2,Matches
2518,932,1053,88.5,19200,6205,222,259,85.7,614,650,94.5,92,127,72.4,0,0.4,0.3,-0.4,2,26,2,0,39,Matches
2519,682,823,82.9,9733,1935,401,441,90.9,230,268,85.8,25,58,43.1,2,2,2.3,0,30,41,20,1,85,Matches
2520,873,1112,78.5,14331,4550,442,490,90.2,353,421,83.8,59,149,39.6,1,1.6,1.3,-0.6,18,86,22,16,84,Matches
2521,1237,1661,74.5,22177,8240,531,618,85.9,553,705,78.4,132,247,53.4,1,1.3,2.4,-0.3,19,106,18,9,132,Matches
2522,1,1,100,16,1,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
2523,356,498,71.5,4859,1258,221,274,80.7,89,120,74.2,20,38,52.6,1,1.8,1.7,-0.8,13,22,5,2,38,Matches
2524,17,24,70.8,257,100,9,11,81.8,8,9,88.9,0,2,0,0,0.1,0,-0.1,1,1,0,0,2,Matches
2525,286,446,64.1,4067,940,171,211,81,85,135,63,14,52,26.9,0,0.5,0.5,-0.5,6,16,6,5,18,Matches
2526,98,147,66.7,1307,261,58,84,69,27,37,73,4,7,57.1,2,0.7,0.9,+1.3,8,9,4,1,14,Matches
2527,659,982,67.1,11941,4070,295,343,86,226,312,72.4,103,249,41.4,5,4,4.4,+1.0,53,71,28,4,101,Matches
2528,1096,1439,76.2,27929,18554,228,229,99.6,549,556,98.7,309,638,48.4,1,0.4,0.1,+0.6,1,13,1,0,2,Matches
2529,789,1073,73.5,13969,4767,384,437,87.9,294,370,79.5,94,197,47.7,0,1.3,1.9,-1.3,16,56,29,7,96,Matches
2530,167,236,70.8,2349,827,103,120,85.8,50,66,75.8,6,14,42.9,0,0.2,0.2,-0.2,6,9,7,1,17,Matches
2531,647,1185,54.6,27061,23563,42,42,100,163,169,96.4,442,968,45.7,0,0,0.1,0,0,34,0,0,0,Matches
2532,1019,1270,80.2,14115,4850,617,704,87.6,291,360,80.8,52,85,61.2,4,4.8,3.3,-0.8,48,110,42,9,134,Matches
2533,125,179,69.8,1715,591,78,91,85.7,36,54,66.7,5,15,33.3,0,0.5,0.4,-0.5,8,10,6,0,21,Matches
2534,1294,1779,72.7,20983,8383,694,810,85.7,414,571,72.5,129,277,46.6,8,6.8,9.2,+1.2,61,96,61,31,139,Matches
2535,1,1,100,27,19,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
2536,911,1206,75.5,15500,3374,447,560,79.8,304,393,77.4,109,146,74.7,4,3.2,3.2,+0.8,31,90,22,7,124,Matches
2537,296,386,76.7,5041,737,147,169,87,119,152,78.3,26,38,68.4,2,2.5,1.8,-0.5,14,9,19,6,39,Matches
2538,1036,1361,76.1,17344,4438,510,638,79.9,403,495,81.4,91,134,67.9,1,2.2,1.8,-1.2,21,105,12,2,141,Matches
2539,7,7,100,112,18,3,3,100,2,2,100,1,1,100,0,0,0,0,0,2,0,0,2,Matches
2540,55,93,59.1,794,136,34,49,69.4,17,25,68,3,7,42.9,0,0.1,0.1,-0.1,5,4,1,1,4,Matches
2541,930,1043,89.2,15111,5118,438,472,92.8,418,464,90.1,49,63,77.8,0,0,0.3,0,1,43,2,0,61,Matches
2542,444,542,81.9,6701,1678,241,280,86.1,156,184,84.8,31,46,67.4,1,0.4,0.3,+0.6,6,38,5,1,45,Matches
2543,846,1190,71.1,12478,5315,489,573,85.3,286,390,73.3,40,126,31.7,3,1.4,1,+1.6,16,58,17,6,78,Matches
2544,1012,1231,82.2,17569,4979,449,522,86,444,498,89.2,97,142,68.3,3,1.7,2.1,+1.3,19,112,19,3,140,Matches
2545,476,573,83.1,9241,3405,172,191,90.1,237,263,90.1,57,97,58.8,1,0.9,0.5,+0.1,4,38,1,1,47,Matches
2546,1630,1935,84.2,29197,10178,654,720,90.8,827,894,92.5,125,263,47.5,0,0.1,0.2,-0.1,3,70,3,2,71,Matches
2547,63,74,85.1,1141,299,27,29,93.1,28,31,90.3,7,10,70,0,0.1,0.1,-0.1,1,7,3,2,4,Matches
2548,104,135,77,2540,1626,18,18,100,59,60,98.3,26,55,47.3,0,0,0,0,0,0,0,0,0,Matches
2549,25,38,65.8,348,78,16,22,72.7,9,10,90,0,2,0,0,0.5,0,-0.5,2,1,1,1,2,Matches
2550,228,296,77,4410,1772,86,105,81.9,104,118,88.1,33,56,58.9,0,0.1,0.2,-0.1,3,15,4,1,19,Matches
2551,671,955,70.3,10929,3639,346,438,79,226,318,71.1,65,119,54.6,6,4.5,4.4,+1.5,32,82,25,4,103,Matches
2552,471,669,70.4,9670,3626,162,200,81,219,283,77.4,81,155,52.3,1,0.7,1.4,+0.3,10,35,8,5,40,Matches
2553,2,2,100,38,0,1,1,100,0,0,,1,1,100,0,0,0,0,0,0,0,0,0,Matches
2554,508,587,86.5,8291,2176,250,275,90.9,210,229,91.7,36,55,65.5,0,0.1,0.5,-0.1,3,30,4,1,44,Matches
2555,829,1009,82.2,16285,6745,276,314,87.9,448,501,89.4,96,163,58.9,0,0.4,0.4,-0.4,4,33,2,0,59,Matches
2556,34,38,89.5,744,408,9,9,100,21,21,100,4,8,50,0,0,0,0,0,0,0,0,0,Matches
2557,30,38,78.9,700,558,8,8,100,17,17,100,5,13,38.5,0,0,0,0,0,0,0,0,0,Matches
2558,317,429,73.9,5063,1450,172,197,87.3,109,144,75.7,26,48,54.2,1,1.3,1.6,-0.3,13,21,11,5,24,Matches
2559,34,39,87.2,567,330,17,17,100,15,15,100,2,7,28.6,0,0,0,0,0,0,0,0,0,Matches
2560,295,411,71.8,4718,1665,162,197,82.2,86,124,69.4,34,58,58.6,1,2.5,2.7,-1.5,23,35,19,5,51,Matches
2561,564,690,81.7,12118,4561,209,232,90.1,239,276,86.6,112,168,66.7,0,0.1,0.7,-0.1,5,46,7,2,54,Matches
2562,46,57,80.7,812,228,20,27,74.1,17,20,85,7,7,100,0,0,0.1,0,1,4,2,0,5,Matches
2563,361,474,76.2,6659,2565,143,158,90.5,184,219,84,29,79,36.7,0,0.3,0.2,-0.3,4,24,1,0,28,Matches
2564,714,880,81.1,9140,1729,479,527,90.9,184,226,81.4,14,29,48.3,5,5.5,4.6,-0.5,42,15,48,9,65,Matches
2565,5,7,71.4,82,39,3,3,100,1,2,50,1,2,50,0,0.1,0,-0.1,1,0,1,0,2,Matches
2566,798,968,82.4,12339,3797,406,469,86.6,315,356,88.5,45,79,57,1,1.2,1.8,-0.2,15,82,17,3,115,Matches
2567,665,817,81.4,9932,2379,365,426,85.7,228,267,85.4,42,63,66.7,5,3.6,2.6,+1.4,30,53,24,1,87,Matches
2568,9,12,75,164,130,3,3,100,5,6,83.3,1,2,50,0,0,0,0,0,0,0,0,0,Matches
2569,244,329,74.2,4075,1612,131,152,86.2,78,106,73.6,27,48,56.3,1,1.1,2.4,-0.1,14,32,11,4,51,Matches
2570,1337,1721,77.7,22139,9227,669,746,89.7,527,661,79.7,110,200,55,1,3.2,3.4,-2.2,35,106,62,14,174,Matches
2571,911,1001,91,16544,4754,391,420,93.1,426,455,93.6,83,102,81.4,0,0.2,0.3,-0.2,4,82,4,0,63,Matches
2572,614,737,83.3,14988,10519,178,181,98.3,221,233,94.8,200,307,65.1,0,0,0.1,0,1,5,1,0,1,Matches
2573,432,530,81.5,9166,4592,137,157,87.3,215,252,85.3,76,109,69.7,0,0.3,0.5,-0.3,2,38,3,1,53,Matches
2574,99,141,70.2,1411,349,59,78,75.6,27,33,81.8,8,11,72.7,0,0.9,0.5,-0.9,7,7,6,1,15,Matches
2575,65,94,69.1,1204,406,23,32,71.9,27,33,81.8,10,20,50,0,0,0,0,1,11,0,0,6,Matches
2576,297,368,80.7,5406,1706,131,154,85.1,127,141,90.1,36,59,61,0,0.2,0.2,-0.2,3,36,1,1,38,Matches
2577,1089,1278,85.2,20168,6807,372,423,87.9,616,665,92.6,85,148,57.4,0,0.4,0.2,-0.4,11,62,1,0,86,Matches
2578,206,277,74.4,3033,1281,125,137,91.2,61,88,69.3,13,38,34.2,1,0.8,0.6,+0.2,10,12,5,2,16,Matches
2579,379,483,78.5,6640,2384,156,167,93.4,172,202,85.1,34,76,44.7,2,0.4,0.6,+1.6,10,36,5,0,43,Matches
2580,376,607,61.9,5722,2240,207,272,76.1,121,188,64.4,32,70,45.7,0,0.8,1,-0.8,8,31,17,5,62,Matches
2581,997,1475,67.6,18512,8916,481,564,85.3,382,555,68.8,121,284,42.6,3,3,2.9,0,46,106,39,26,116,Matches
2582,1639,2054,79.8,26020,7452,849,959,88.5,575,696,82.6,136,247,55.1,6,4.4,4.6,+1.6,46,174,36,7,216,Matches
2583,363,502,72.3,5049,895,213,276,77.2,90,112,80.4,27,41,65.9,2,1.3,1.2,+0.7,15,24,13,1,40,Matches
2584,257,331,77.6,5310,2173,74,93,79.6,142,161,88.2,37,68,54.4,0,0,0.1,0,1,16,0,0,24,Matches
2585,173,277,62.5,2668,709,102,143,71.3,50,77,64.9,15,28,53.6,6,3.3,2.5,+2.7,16,14,6,0,22,Matches
2586,1586,1767,89.8,30018,12163,585,625,93.6,815,880,92.6,158,206,76.7,2,1.2,1.6,+0.8,10,131,8,1,140,Matches
2587,266,350,76,4559,993,123,148,83.1,89,107,83.2,36,54,66.7,2,1.9,1.7,+0.1,21,13,22,6,42,Matches
2588,51,70,72.9,638,142,32,37,86.5,14,21,66.7,1,3,33.3,0,0,0.1,0,2,2,4,0,7,Matches
2589,3,4,75,22,3,2,2,100,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,Matches
2590,140,184,76.1,2081,460,76,86,88.4,52,66,78.8,5,17,29.4,1,0.2,0.5,+0.8,4,7,10,2,18,Matches
2591,369,482,76.6,6066,1954,189,224,84.4,124,151,82.1,40,70,57.1,0,0,0.2,0,1,21,3,1,33,Matches
2592,766,1037,73.9,12390,4015,407,474,85.9,244,325,75.1,75,155,48.4,3,2.8,2.3,+0.2,35,85,30,6,103,Matches
2593,508,623,81.5,10228,3799,184,202,91.1,240,268,89.6,77,127,60.6,0,0,0.1,0,0,26,1,0,42,Matches
2594,54,77,70.1,1122,305,15,17,88.2,34,39,87.2,5,19,26.3,0,0,0,0,0,2,0,0,1,Matches
2595,41,74,55.4,662,71,20,31,64.5,17,28,60.7,3,4,75,0,0.1,0.1,-0.1,3,3,2,1,4,Matches
2596,45,70,64.3,639,155,22,28,78.6,16,26,61.5,2,5,40,0,0.3,0.3,-0.3,2,4,1,0,8,Matches
2597,40,77,51.9,439,71,27,37,73,7,16,43.8,0,6,0,0,0.5,0.3,-0.5,4,0,0,0,2,Matches
2598,830,1011,82.1,22169,14526,131,131,100,434,438,99.1,263,433,60.7,0,0.1,0.1,-0.1,3,9,0,0,0,Matches
2599,742,965,76.9,11212,3186,416,477,87.2,205,265,77.4,73,122,59.8,8,5.4,6,+2.6,39,50,39,9,85,Matches
2600,251,309,81.2,4615,1347,98,111,88.3,117,132,88.6,29,50,58,0,0,0.1,0,0,21,2,1,20,Matches
2601,331,459,72.1,4429,686,207,269,77,89,121,73.6,17,26,65.4,0,3.4,1.7,-3.4,23,16,11,0,33,Matches
2602,59,94,62.8,1548,780,15,20,75,29,40,72.5,15,33,45.5,0,0.1,0,-0.1,1,10,1,1,7,Matches
2603,1685,1913,88.1,32356,10985,534,594,89.9,989,1066,92.8,146,220,66.4,2,1.9,1,+0.1,9,77,3,1,102,Matches
2604,55,72,76.4,734,132,36,44,81.8,15,20,75,1,3,33.3,0,0,0,0,0,2,0,0,1,Matches
2605,1075,1253,85.8,18980,4769,468,536,87.3,424,473,89.6,132,155,85.2,3,2.9,2.3,+0.1,31,141,31,2,189,Matches
2606,1028,1295,79.4,16802,5580,514,602,85.4,390,465,83.9,86,137,62.8,2,1.9,1.7,+0.1,28,108,22,6,134,Matches
2607,333,407,81.8,4995,1531,175,191,91.6,124,158,78.5,19,36,52.8,0,0.2,0.4,-0.2,2,9,4,1,20,Matches
2608,683,862,79.2,13136,3802,244,275,88.7,312,366,85.2,102,157,65,0,0.3,0.4,-0.3,4,68,6,1,65,Matches
2609,1265,1433,88.3,25285,8771,356,388,91.8,747,790,94.6,144,215,67,0,0,0.3,0,1,63,1,0,89,Matches
2610,1689,2048,82.5,32280,10570,696,762,91.3,715,819,87.3,231,379,60.9,2,4.2,4.4,-2.2,49,196,22,5,212,Matches
2611,592,823,71.9,10224,4703,287,338,84.9,238,299,79.6,56,131,42.7,1,1.7,1.6,-0.7,21,68,20,8,83,Matches
2612,566,789,71.7,9448,4669,275,310,88.7,230,302,76.2,46,131,35.1,0,1.9,1.5,-1.9,20,47,13,6,53,Matches
2613,7,7,100,86,10,5,5,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
