,SCA,SCA,SCA,SCA,SCA,SCA,SCA,SCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA
Rk,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2200,35,3,25,2,1,1,4,2,1,0.09,0,0,0,0,1,0
2201,8,3.27,4,0,1,0,1,2,0,0,0,0,0,0,0,0
2202,7,0.41,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2203,1,1.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,8,0.21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,85,3.51,49,28,0,5,3,0,10,0.41,5,4,0,1,0,0
2207,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2,0.74,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2209,5,0.38,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,54,3.32,30,4,6,7,7,0,1,0.06,1,0,0,0,0,0
2211,5,0.5,4,0,0,0,0,1,1,0.1,1,0,0,0,0,0
2212,7,0.79,5,0,0,2,0,0,1,0.11,0,0,0,1,0,0
2213,2,0.06,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2214,3,2.76,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,75,2.74,55,0,7,2,9,2,6,0.22,5,0,0,1,0,0
2216,26,1.11,23,2,0,1,0,0,1,0.04,1,0,0,0,0,0
2217,4,1.06,4,0,0,0,0,0,1,0.26,1,0,0,0,0,0
2218,136,4.2,77,25,15,9,8,2,10,0.31,5,0,2,0,2,1
2219,6,0.9,4,1,1,0,0,0,1,0.15,1,0,0,0,0,0
2220,34,1.74,27,0,3,2,2,0,5,0.26,4,0,1,0,0,0
2221,27,1.97,16,0,5,2,4,0,3,0.22,3,0,0,0,0,0
2222,68,2.74,37,14,5,4,6,2,5,0.2,4,1,0,0,0,0
2223,103,3.38,75,7,10,5,6,0,14,0.46,8,0,5,0,1,0
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,144,4.7,92,41,4,4,2,1,21,0.69,17,2,1,1,0,0
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,7,0.29,6,1,0,0,0,0,1,0.04,1,0,0,0,0,0
2228,51,5.16,36,0,4,7,3,1,3,0.3,2,0,0,0,0,1
2229,29,1.47,23,3,2,0,1,0,3,0.15,2,1,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,73,3.58,62,4,0,5,2,0,8,0.39,6,1,0,0,1,0
2232,58,2.72,44,2,4,4,3,1,5,0.23,5,0,0,0,0,0
2233,6,0.29,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2234,2,0.13,2,0,0,0,0,0,1,0.07,1,0,0,0,0,0
2235,13,5.91,12,1,0,0,0,0,2,0.91,2,0,0,0,0,0
2236,3,1.67,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2237,16,1.31,14,0,0,0,1,1,2,0.16,2,0,0,0,0,0
2238,7,0.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2239,1,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,1,2.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,105,3.78,78,9,1,5,10,2,26,0.93,18,1,1,1,4,1
2242,48,1.76,33,5,1,2,7,0,4,0.15,3,0,0,0,1,0
2243,20,4.09,12,7,1,0,0,0,1,0.2,0,1,0,0,0,0
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,34,2.74,22,3,2,3,4,0,1,0.08,1,0,0,0,0,0
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,62,3.92,46,5,3,2,5,1,5,0.32,3,1,0,0,1,0
2248,14,1.74,12,1,0,1,0,0,1,0.12,0,0,0,1,0,0
2249,27,1.59,21,1,0,1,3,1,4,0.24,4,0,0,0,0,0
2250,78,2.21,67,0,5,3,0,3,9,0.25,9,0,0,0,0,0
2251,11,0.76,10,0,0,1,0,0,5,0.35,5,0,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,11,2.26,7,1,1,0,2,0,0,0,0,0,0,0,0,0
2254,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,69,2.46,45,0,3,9,11,1,9,0.32,5,0,0,3,1,0
2256,47,2.48,25,8,5,4,5,0,2,0.11,1,0,0,0,1,0
2257,31,1.7,24,3,0,1,1,2,2,0.11,2,0,0,0,0,0
2258,4,0.29,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,4,3.08,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2261,24,0.8,19,5,0,0,0,0,2,0.07,1,1,0,0,0,0
2262,3,1.68,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2263,13,1,12,0,0,0,1,0,1,0.08,1,0,0,0,0,0
2264,92,2.66,56,5,15,8,7,1,7,0.2,5,0,1,1,0,0
2265,51,2.43,34,0,4,9,3,1,3,0.14,2,0,0,0,1,0
2266,45,2.24,34,1,4,1,3,2,6,0.3,5,0,0,0,0,1
2267,47,3.16,22,22,0,2,0,1,3,0.2,2,1,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,19,0.85,16,0,0,2,0,1,4,0.18,2,0,0,2,0,0
2270,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0
2271,29,1.54,24,1,0,1,2,1,1,0.05,1,0,0,0,0,0
2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,30,2.74,23,1,1,3,2,0,1,0.09,1,0,0,0,0,0
2274,112,3.97,81,24,1,2,3,1,17,0.6,14,3,0,0,0,0
2275,9,2.14,6,2,0,1,0,0,1,0.24,1,0,0,0,0,0
2276,24,2.91,19,3,2,0,0,0,4,0.48,2,2,0,0,0,0
2277,1,4.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,7,0.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,8,0.37,6,0,0,0,1,1,1,0.05,1,0,0,0,0,0
2280,31,3.68,28,0,0,2,0,1,1,0.12,1,0,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,93,2.9,82,1,1,5,1,3,6,0.19,6,0,0,0,0,0
2283,80,3.18,64,3,5,3,2,3,4,0.16,2,0,2,0,0,0
2284,37,3.78,28,0,1,3,5,0,6,0.61,4,0,0,0,2,0
2285,21,2.23,19,0,0,2,0,0,2,0.21,1,0,0,1,0,0
2286,8,1.65,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2287,32,1.87,21,0,2,4,5,0,5,0.29,3,0,0,0,2,0
2288,26,2.48,10,8,1,4,3,0,4,0.38,4,0,0,0,0,0
2289,16,3.45,11,3,0,0,1,1,2,0.43,1,0,0,0,1,0
2290,92,2.92,58,12,4,7,8,3,6,0.19,4,1,0,1,0,0
2291,51,1.81,46,0,0,3,2,0,4,0.14,4,0,0,0,0,0
2292,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0
2293,44,1.6,23,18,0,3,0,0,3,0.11,1,1,0,1,0,0
2294,69,4.07,42,7,9,4,7,0,12,0.71,8,0,1,1,2,0
2295,15,1.09,11,0,1,1,2,0,3,0.22,2,0,0,1,0,0
2296,18,5.23,14,0,1,1,2,0,2,0.58,1,0,0,0,1,0
2297,51,2.65,40,6,3,0,1,1,3,0.16,3,0,0,0,0,0
2298,12,0.77,11,0,0,1,0,0,2,0.13,2,0,0,0,0,0
2299,11,0.66,9,2,0,0,0,0,1,0.06,1,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,19,0.93,16,1,0,0,1,1,2,0.1,1,0,0,0,0,1
2302,3,1.52,1,0,0,0,2,0,1,0.51,1,0,0,0,0,0
2303,2,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,5,0.31,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2305,74,2.31,70,0,2,0,0,2,4,0.12,4,0,0,0,0,0
2306,82,3,62,0,9,6,5,0,9,0.33,4,0,2,1,2,0
2307,2,5.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2308,18,2.05,13,0,2,3,0,0,0,0,0,0,0,0,0,0
2309,58,2.38,46,0,6,4,1,1,6,0.25,4,0,0,2,0,0
2310,42,1.48,38,1,1,1,0,1,3,0.11,3,0,0,0,0,0
2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,52,1.71,47,0,1,0,2,2,7,0.23,7,0,0,0,0,0
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,15,1.96,11,3,0,0,1,0,1,0.13,0,1,0,0,0,0
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,1,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,35,1.77,29,2,2,1,1,0,1,0.05,1,0,0,0,0,0
2318,61,3.74,28,25,1,2,4,1,6,0.37,2,4,0,0,0,0
2319,8,3.24,4,1,3,0,0,0,0,0,0,0,0,0,0,0
2320,21,0.65,18,0,0,2,0,1,4,0.12,4,0,0,0,0,0
2321,5,2.1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2322,2,1.2,1,0,1,0,0,0,1,0.6,1,0,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,45,1.33,38,0,0,4,2,1,9,0.27,6,0,0,1,2,0
2325,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0
2326,2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,8,1.06,7,1,0,0,0,0,1,0.13,1,0,0,0,0,0
2328,83,2.5,65,5,3,3,6,1,10,0.3,5,2,0,1,2,0
2329,34,3.57,24,0,3,4,2,1,1,0.11,0,0,0,0,1,0
2330,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0
2331,84,3.17,77,1,0,3,2,1,11,0.42,11,0,0,0,0,0
2332,11,0.7,9,0,0,1,0,1,2,0.13,2,0,0,0,0,0
2333,6,0.19,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
2334,25,2.93,20,0,3,1,1,0,1,0.12,1,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,7,0.43,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2337,46,2.57,25,0,9,4,5,3,7,0.39,4,0,3,0,0,0
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,34,2.14,26,2,1,5,0,0,3,0.19,2,0,0,1,0,0
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,4,0.11,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0
2342,16,2.51,10,2,2,1,0,1,0,0,0,0,0,0,0,0
2343,12,1.37,11,0,0,0,1,0,1,0.11,1,0,0,0,0,0
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,6,1.55,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2346,28,2.82,18,2,4,0,2,2,5,0.5,2,0,1,0,1,1
2347,26,2.58,23,0,0,2,0,1,2,0.2,2,0,0,0,0,0
2348,2,3.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,9,1.21,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2350,82,3.96,61,3,8,5,4,1,8,0.39,5,0,1,0,2,0
2351,7,5.16,4,1,2,0,0,0,0,0,0,0,0,0,0,0
2352,28,3.85,20,0,2,4,2,0,5,0.69,2,0,0,2,1,0
2353,130,4.17,84,1,31,5,7,2,11,0.35,8,0,2,1,0,0
2354,16,0.53,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2355,158,4.78,108,20,9,10,11,0,18,0.54,9,4,0,2,3,0
2356,17,0.59,16,1,0,0,0,0,4,0.14,3,1,0,0,0,0
2357,3,1.74,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2358,19,1.94,14,0,0,0,3,2,0,0,0,0,0,0,0,0
2359,141,4.59,104,0,17,18,2,0,25,0.81,17,0,5,2,1,0
2360,16,3.35,11,1,0,3,1,0,1,0.21,1,0,0,0,0,0
2361,29,0.81,26,0,0,2,0,1,3,0.08,2,0,0,1,0,0
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,34,1.03,29,1,0,3,0,1,5,0.15,3,0,0,1,0,1
2364,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0
2365,23,0.78,20,0,1,1,0,1,1,0.03,0,0,0,1,0,0
2366,24,1.55,15,1,0,7,1,0,3,0.19,1,0,0,2,0,0
2367,40,7.35,20,12,4,1,2,1,5,0.92,0,3,2,0,0,0
2368,29,1.58,23,0,1,5,0,0,3,0.16,2,0,0,1,0,0
2369,49,2.57,31,0,10,4,4,0,5,0.26,2,0,0,2,1,0
2370,39,3.09,36,0,0,1,1,1,0,0,0,0,0,0,0,0
2371,34,2,20,0,4,3,7,0,3,0.18,2,0,0,1,0,0
2372,1,18,1,0,0,0,0,0,1,18,1,0,0,0,0,0
2373,10,1.08,9,0,0,0,0,1,3,0.33,2,0,0,0,0,1
2374,35,1.75,24,0,2,6,3,0,5,0.25,1,0,1,1,2,0
2375,59,3.74,42,1,4,6,4,2,6,0.38,5,0,0,0,0,1
2376,88,4.79,69,11,5,2,0,1,10,0.54,7,3,0,0,0,0
2377,53,5.44,38,6,2,3,2,2,6,0.62,5,1,0,0,0,0
2378,35,1.95,31,0,0,2,2,0,0,0,0,0,0,0,0,0
2379,20,1.1,19,0,0,1,0,0,1,0.06,1,0,0,0,0,0
2380,17,0.67,12,1,0,4,0,0,0,0,0,0,0,0,0,0
2381,,,,,,,,,,,,,,,,
2382,48,1.92,42,3,0,0,2,1,5,0.2,5,0,0,0,0,0
2383,5,0.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,88,4.17,73,3,9,2,1,0,9,0.43,7,0,2,0,0,0
2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,42,2.12,36,1,1,0,3,1,7,0.35,6,0,0,0,1,0
2387,112,5.1,78,8,12,11,2,1,14,0.64,10,0,1,2,1,0
2388,13,1.54,12,1,0,0,0,0,2,0.24,1,1,0,0,0,0
2389,1,22.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2390,2,0.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,37,3.72,18,10,1,5,3,0,6,0.6,2,1,0,1,2,0
2392,44,1.57,41,0,0,2,0,1,8,0.29,7,0,0,1,0,0
2393,1,4.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,3,4.03,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,1,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,7,0.38,4,0,0,2,1,0,0,0,0,0,0,0,0,0
2397,12,0.76,8,1,0,2,0,1,2,0.13,1,0,0,1,0,0
2398,2,16.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,1,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,63,4.41,47,0,5,5,6,0,8,0.56,6,0,0,1,1,0
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,6,2.9,5,1,0,0,0,0,1,0.48,1,0,0,0,0,0
2403,25,1.43,17,0,1,3,4,0,3,0.17,2,0,1,0,0,0
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,52,2.51,38,0,5,2,6,1,4,0.19,3,0,0,1,0,0
2407,6,0.99,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,5,1.74,0,3,0,1,1,0,0,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,1,2.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,6,0.58,3,0,2,0,0,1,0,0,0,0,0,0,0,0
2412,127,4.73,77,30,8,5,4,3,16,0.6,11,4,0,1,0,0
2413,10,0.53,8,1,0,1,0,0,0,0,0,0,0,0,0,0
2414,21,0.77,17,1,1,2,0,0,2,0.07,2,0,0,0,0,0
2415,41,1.93,35,2,0,2,2,0,5,0.24,3,0,0,2,0,0
2416,16,1.89,11,0,1,2,0,2,1,0.12,1,0,0,0,0,0
2417,57,2.39,47,0,3,5,2,0,6,0.25,4,0,1,1,0,0
2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,24,2.6,9,0,4,3,8,0,3,0.32,1,0,0,0,2,0
2420,6,2.27,4,0,2,0,0,0,2,0.76,1,0,1,0,0,0
2421,31,1.29,18,6,2,4,1,0,4,0.17,3,0,1,0,0,0
2422,27,3.72,19,2,1,2,2,1,4,0.55,4,0,0,0,0,0
2423,17,2.66,6,10,0,0,0,1,0,0,0,0,0,0,0,0
2424,50,2.17,34,0,3,11,2,0,14,0.61,10,0,2,1,1,0
2425,12,3.09,9,1,0,1,1,0,3,0.77,2,1,0,0,0,0
2426,14,1.21,12,0,1,1,0,0,2,0.17,2,0,0,0,0,0
2427,2,0.57,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,56,1.81,41,0,3,6,5,1,4,0.13,3,0,0,1,0,0
2429,46,2.24,33,0,6,4,3,0,7,0.34,3,0,1,1,2,0
2430,7,0.19,7,0,0,0,0,0,3,0.08,3,0,0,0,0,0
2431,18,2.76,11,4,0,2,1,0,1,0.15,1,0,0,0,0,0
2432,75,2.79,60,11,0,2,1,1,11,0.41,8,2,0,1,0,0
2433,3,1.91,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,14,1.94,12,1,1,0,0,0,1,0.14,1,0,0,0,0,0
2435,91,3.42,64,11,3,6,7,0,5,0.19,4,0,0,0,1,0
2436,36,2.33,33,0,1,0,2,0,3,0.19,3,0,0,0,0,0
2437,15,1.61,11,2,1,0,0,1,2,0.22,2,0,0,0,0,0
2438,2,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2439,2,0.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,5,3.08,2,0,1,1,0,1,0,0,0,0,0,0,0,0
2442,2,0.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,55,2.35,43,6,1,2,3,0,4,0.17,4,0,0,0,0,0
2444,17,1.08,13,0,2,0,1,1,0,0,0,0,0,0,0,0
2445,16,1.44,14,0,1,1,0,0,2,0.18,2,0,0,0,0,0
2446,4,0.11,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2447,22,2.32,7,9,1,0,4,1,1,0.11,0,1,0,0,0,0
2448,44,1.86,33,1,5,2,2,1,1,0.04,1,0,0,0,0,0
2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,15,1.79,12,0,0,2,0,1,2,0.24,1,0,0,1,0,0
2452,9,4.97,6,1,1,0,1,0,0,0,0,0,0,0,0,0
2453,7,0.45,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2454,53,2.15,32,0,8,3,7,3,2,0.08,1,0,0,0,1,0
2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,20,1.61,15,0,1,3,1,0,3,0.24,1,0,1,1,0,0
2457,1,1.32,1,0,0,0,0,0,1,1.32,1,0,0,0,0,0
2458,5,1.42,3,1,0,0,1,0,0,0,0,0,0,0,0,0
2459,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2460,20,1.72,19,1,0,0,0,0,4,0.34,4,0,0,0,0,0
2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,58,3.47,33,20,1,3,1,0,6,0.36,2,3,0,0,1,0
2463,51,4.35,43,0,4,3,1,0,1,0.09,1,0,0,0,0,0
2464,10,1.27,8,1,0,1,0,0,1,0.13,0,0,0,1,0,0
2465,24,3.18,18,4,0,2,0,0,3,0.4,2,1,0,0,0,0
2466,69,3.88,45,21,1,0,0,2,6,0.34,5,1,0,0,0,0
2467,43,1.95,33,7,1,0,1,1,1,0.05,1,0,0,0,0,0
2468,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,30,3.45,29,0,1,0,0,0,5,0.57,4,0,1,0,0,0
2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,16,1.52,13,0,0,2,1,0,1,0.09,1,0,0,0,0,0
2475,3,3.38,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,2,0.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,4,1.98,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,4,2.11,4,0,0,0,0,0,1,0.53,1,0,0,0,0,0
2479,23,1.91,20,1,0,2,0,0,3,0.25,2,0,0,1,0,0
2480,51,2.21,34,0,4,8,4,1,15,0.65,10,0,1,3,1,0
2481,137,4.32,110,2,10,9,6,0,17,0.54,13,1,0,2,1,0
2482,91,3.08,63,17,2,3,4,2,12,0.41,10,0,0,1,1,0
2483,98,5.13,77,8,7,1,4,1,15,0.78,11,1,0,0,3,0
2484,16,2.51,9,0,4,3,0,0,2,0.31,1,0,0,1,0,0
2485,5,0.63,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,3,1.19,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2487,1,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2488,33,1.12,26,0,1,4,1,1,1,0.03,0,0,0,0,1,0
2489,2,0.06,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2490,18,0.81,15,0,0,2,1,0,2,0.09,1,0,0,0,1,0
2491,58,1.97,41,0,3,7,5,2,9,0.31,7,0,0,1,1,0
2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2494,1,1.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,102,3.94,56,26,8,5,5,2,12,0.46,6,3,1,1,1,0
2496,7,0.21,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2497,2,1.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,58,2,43,2,2,6,4,1,6,0.21,6,0,0,0,0,0
2499,6,1.53,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,4,0.11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2503,14,2.89,12,0,0,0,1,1,0,0,0,0,0,0,0,0
2504,57,2.23,45,0,5,2,4,1,8,0.31,7,0,0,0,1,0
2505,75,2.1,62,0,4,3,1,5,3,0.08,1,0,1,0,0,1
2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,6,3.07,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,29,1.43,28,0,0,0,0,1,1,0.05,1,0,0,0,0,0
2510,24,1.6,22,0,1,1,0,0,3,0.2,3,0,0,0,0,0
2511,12,0.92,10,0,0,2,0,0,0,0,0,0,0,0,0,0
2512,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2513,23,2.77,17,3,1,1,1,0,6,0.72,3,1,1,0,1,0
2514,16,3.91,7,4,0,4,0,1,3,0.73,1,0,0,2,0,0
2515,38,1.09,29,0,1,5,3,0,2,0.06,2,0,0,0,0,0
2516,14,2.2,10,0,0,3,1,0,2,0.31,1,0,0,1,0,0
2517,2,1.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2518,8,0.34,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0
2519,67,3.14,52,4,5,4,2,0,6,0.28,5,1,0,0,0,0
2520,37,2.24,27,9,0,1,0,0,3,0.18,2,1,0,0,0,0
2521,60,2.11,43,5,2,0,6,4,5,0.18,4,0,0,0,1,0
2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,53,2.57,28,0,8,6,6,5,6,0.29,1,0,1,1,2,1
2524,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,23,2.9,15,1,2,2,3,0,0,0,0,0,0,0,0,0
2526,14,1.85,10,0,3,0,1,0,2,0.26,2,0,0,0,0,0
2527,88,3.2,46,37,0,2,3,0,8,0.29,4,4,0,0,0,0
2528,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2529,39,1.78,33,2,1,1,1,1,4,0.18,3,0,0,0,1,0
2530,15,1.74,7,0,1,1,5,1,2,0.23,0,0,0,1,1,0
2531,4,0.11,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2532,102,3.5,90,1,0,4,4,3,10,0.34,10,0,0,0,0,0
2533,14,2.18,9,1,1,1,1,1,0,0,0,0,0,0,0,0
2534,117,4.22,74,28,5,4,5,1,15,0.54,11,2,1,0,1,0
2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,80,2.91,58,0,7,8,4,3,9,0.33,4,0,1,3,1,0
2537,34,2.47,22,0,4,3,4,1,4,0.29,3,0,0,0,0,1
2538,42,1.23,36,0,0,3,2,1,4,0.12,4,0,0,0,0,0
2539,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,10,2.02,6,0,3,0,1,0,1,0.2,0,0,1,0,0,0
2541,12,0.48,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0
2542,18,1.47,14,0,2,0,1,1,2,0.16,2,0,0,0,0,0
2543,49,1.89,31,6,6,3,2,1,6,0.23,5,0,0,0,1,0
2544,57,2.12,45,2,0,2,4,4,7,0.26,6,0,0,0,1,0
2545,4,0.36,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0
2546,14,0.5,13,0,0,1,0,0,0,0,0,0,0,0,0,0
2547,5,3.54,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2548,1,0.2,1,0,0,0,0,0,1,0.2,1,0,0,0,0,0
2549,3,1.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2550,13,1.94,7,0,0,3,1,2,0,0,0,0,0,0,0,0
2551,59,2.85,35,10,2,5,7,0,10,0.48,8,1,0,1,0,0
2552,29,2.01,12,12,1,3,0,1,3,0.21,0,1,0,1,0,1
2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,17,2.37,14,1,0,2,0,0,1,0.14,0,0,0,1,0,0
2555,12,0.53,10,1,0,1,0,0,0,0,0,0,0,0,0,0
2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,36,3.35,26,1,1,2,4,2,2,0.19,1,0,0,1,0,0
2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,40,3.36,29,7,2,2,0,0,3,0.25,3,0,0,0,0,0
2561,19,1.91,15,3,0,1,0,0,0,0,0,0,0,0,0,0
2562,1,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,6,0.67,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,93,3.93,72,1,12,4,4,0,10,0.42,5,0,0,2,3,0
2565,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
